filename,hypothesis,overall-score,decoder-score,lm-score,ctc-score,rating
venktapa_Stress_L2_003.wav,NOT ME,-17.206384658813477,-5.187016010284424,-13.394761085510254,-0.6023761630058289,1.0
venktapa_Stress_L2_005.wav,GOOD BY,-17.65973663330078,-5.7231855392456055,-13.510296821594238,-0.4773669242858886,3.0
venktapa_Stress_L2_006.wav,GOOD MORNING,-15.063251495361328,-0.1964812278747558,-14.91603946685791,-0.0322504304349422,3.0
venktapa_Stress_L2_007.wav,GUNPAST,-24.6601505279541,-2.2921152114868164,-21.418169021606445,-5.458337783813477,3.0
venktapa_Stress_L2_008.wav,GONE BACK,-16.654966354370117,-0.1922314465045929,-16.453733444213867,-0.2222348004579544,2.0
venktapa_Stress_L2_009.wav,THEN MEN,-18.326488494873047,-0.5410683155059814,-17.457382202148438,-1.634524703025818,3.0
venktapa_Stress_L3_001.wav,BLACK AND WHITE,-14.857985496520996,-0.3099300861358642,-14.640250205993652,-0.0026113141793757,4.0
venktapa_Stress_L4_001.wav,IT SCORED,-21.998966217041016,-5.045078754425049,-17.51555061340332,-3.1728649139404297,3.0
venktapa_Stress_L4_004.wav,I WAS HERE,-16.846099853515625,-0.4365541934967041,-16.538105010986328,-0.0080161951482295,2.0
venktapa_Stress_L4_005.wav,SHE IS HOME,-17.360523223876953,-0.2988626658916473,-17.119192123413086,-0.1070888563990593,4.0
venktapa_Stress_L4_006.wav,SHE IS AT HOME,-18.359516143798828,-2.287625551223755,-16.131208419799805,-2.0898897647857666,3.0
venktapa_Stress_L4_009.wav,RIKI,-30.77155303955078,-12.648317337036133,-16.25237464904785,-18.88451385498047,4.0
vijje_Stress_L1_003.wav,STEADILY,-17.884309768676758,-0.1921002566814422,-17.196002960205078,-1.846121072769165,2.0
vijje_Stress_L1_008.wav,BEFORE,-14.9452543258667,-0.190517783164978,-14.765361785888672,-0.1551008820533752,3.0
vijje_Stress_L1_012.wav,MAGNIFICENTLY,-20.7304801940918,-1.516842007637024,-15.76611614227295,-13.008584022521973,1.0
vijje_Stress_L2_001.wav,THE RIGHT PLACE,-19.79414749145508,-2.4334592819213867,-17.615869522094727,-1.5828591585159302,4.0
vijje_Stress_L2_003.wav,NOT TO ME,-20.60573959350586,-5.60069465637207,-15.314910888671877,-4.567809104919434,4.0
vijje_Stress_L2_005.wav,GOOD BYE,-17.495868682861328,-1.9908851385116575,-16.04354476928711,-0.195685476064682,4.0
vijje_Stress_L2_006.wav,GOOD MORNING,-15.139090538024902,-0.2606307864189148,-14.91603946685791,-0.1353635787963867,2.0
vijje_Stress_L2_007.wav,IVE GONE PAST,-37.13821029663086,-9.179170608520508,-22.364063262939453,-27.8290958404541,3.0
vijje_Stress_L2_008.wav,GONE BACK,-16.615455627441406,-0.2064922451972961,-16.453733444213867,-0.0572608634829521,2.0
vijje_Stress_L2_009.wav,THEN MEN,-18.205322265625,-0.616284966468811,-17.457382202148438,-1.055131912231445,2.0
vijje_Stress_L3_001.wav,BLACK AND WHITE,-14.885982513427734,-0.2589278221130371,-14.640250205993652,-0.2149435132741928,2.0
vijje_Stress_L4_001.wav,IT IS GONE,-19.60853576660156,-3.3333547115325928,-14.775876998901367,-8.331040382385254,2.0
vijje_Stress_L4_004.wav,I WAS HERE,-16.802202224731445,-0.3561704158782959,-16.538105010986328,-0.0492565408349037,4.0
vijje_Stress_L4_005.wav,SHES HOME,-16.299087524414062,-0.3874377608299255,-15.844320297241213,-0.6118727922439575,4.0
vijje_Stress_L4_006.wav,SHES AT HOME,-16.5129451751709,-0.473124086856842,-16.13047218322754,-0.1709516644477844,3.0
vijje_Stress_L4_009.wav,WHAT IS SHE,-16.135177612304688,-0.856256902217865,-15.224372863769531,-1.0380805730819702,4.0
vishal1_Stress_L1_003.wav,THE LILY,-22.426183700561523,-6.335453510284424,-15.139654159545898,-9.50570297241211,0.0
vishal1_Stress_L1_008.wav,THEREFORE,-14.973881721496582,-0.3484266400337219,-13.65455722808838,-3.5847532749176025,1.0
vishal1_Stress_L2_001.wav,THE RIGHT PLACE,-23.614694595336918,-5.27300500869751,-17.615869522094727,-7.692407131195068,2.0
vishal1_Stress_L2_003.wav,NOT ME,-14.99358367919922,-0.6940580606460571,-13.394761085510254,-3.709937810897827,3.0
vishal1_Stress_L2_005.wav,GOOD BYE,-16.565916061401367,-0.3678577840328216,-16.04354476928711,-0.8829029202461243,3.0
vishal1_Stress_L2_006.wav,GOOD MORNING,-15.154434204101562,-0.2482911944389343,-14.91603946685791,-0.215301051735878,2.0
vishal1_Stress_L2_007.wav,GUNPAST,-25.98276138305664,-3.85162353515625,-21.418169021606445,-6.228185176849365,2.0
vishal1_Stress_L2_008.wav,GONE BACK,-16.61503028869629,-0.2186374962329864,-16.453733444213867,-0.027505449950695,3.0
vishal1_Stress_L2_009.wav,TEN MEN,-18.3188533782959,-0.2042165994644165,-18.146175384521484,-0.0990838631987571,4.0
vishal1_Stress_L3_001.wav,BLACK AND WHITE,-19.964418411254883,-3.5515730381011963,-14.640250205993652,-9.460225105285645,2.0
vishal1_Stress_L4_001.wav,THE SCHOOL,-24.2193603515625,-10.251370429992676,-14.57592487335205,-8.2249174118042,2.0
vishal1_Stress_L4_004.wav,ALMOSIA,-30.20904922485352,-9.68601131439209,-21.24546813964844,-7.277910709381103,2.0
vishal1_Stress_L4_005.wav,SAYS TOM,-20.01620101928711,-1.182892918586731,-18.43181800842285,-2.521198272705078,1.0
vishal1_Stress_L4_006.wav,SAYS I TOM,-28.64449691772461,-7.077641487121582,-20.90181350708008,-9.294448852539062,0.0
vishal1_Stress_L4_029.wav,T A S,-30.501829147338867,-10.416695594787598,-17.918560028076172,-17.63861083984375,2.0
vishal1_Stress_L4_033.wav,TAKE IT TO JOHNSON,-24.89082336425781,-0.4131175577640533,-24.56808280944824,-0.11185834556818,2.0
